200,23,90,26.7,xlarge
200,28,90,28,xlarge
200,30,90,21.5,xlarge
100,9,90,48.5,xlarge
200,7,8,0.8,xlarge
200,28,90,27.6,xlarge
144,40,47,25.6,xlarge
140,10,60,42.2,xlarge
192,142,142,97,xlarge
192,142,142,97,xlarge
160,37,60,8.2,xlarge
80,70,70,70,xlarge
172,68,72,66.85,xlarge
200,15,15,10,xlarge
200,26,90,17,xlarge
170,65,77,67.8,xlarge
100,90,90,65,xlarge
180,3,102,6.2,xlarge
180,5,100,14.5,xlarge
183,55,115,79.9,xlarge
180,45,90,48.5,xlarge
200,30,90,18.5,xlarge
200,20,160,18,xlarge
88,66,66,74.5,xlarge
200,20,160,35,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
300,14,45,23,xlarge
175,10,42,10.5,xlarge
250,12,12,1.1,xlarge
250,12,12,1.1,xlarge
185,60,160,84.5,xlarge
185,60,160,84.5,xlarge
190,81,87,60,xlarge
183,55,115,79.9,xlarge
280,8,8,2.6,xlarge
280,8,8,2.6,xlarge
180,40,120,48.2,xlarge
160,42,48,18.8,xlarge
90,63,67,64.3,xlarge
180,3,69,3,xlarge
200,2,6,0.56,xlarge
118,90,90,80,xlarge
205,37,37,30,xlarge
168,37,63,41.2,xlarge
163,37,68,47.7,xlarge
165,16,50,8.7,xlarge
200,60,60,45,xlarge
184,53,80,60.3,xlarge
170,20,80,15,xlarge
111,27,70,44.7,xlarge
200,45,90,41.5,xlarge
200,45,90,41.5,xlarge
180,50,88,45,xlarge
180,40,45,25,xlarge
170,15,30,2.5,xlarge
150,20,60,6,xlarge
192,93,99,168,xlarge
198,35,35,8.7,xlarge
185,50,80,58,xlarge
150,20,85,17.65,xlarge
200,40,40,26,xlarge
180,50,80,64.5,xlarge
88,57,65,61,xlarge
200,70,110,88,xlarge
200,70,110,88,xlarge
200,70,110,88,xlarge
200,70,110,88,xlarge
170,19,92,19.8,xlarge
173,12,100,17.75,xlarge
205,40,165,55,xlarge
205,40,165,55,xlarge
200,20,90,140,xlarge
170,40,120,110,xlarge
170,40,120,110,xlarge
170,40,120,110,xlarge
192,48,60,89,xlarge
183,10,70,3.05,xlarge
150,20,85,17.6,xlarge
180,7,12,0.84,xlarge
223,9,41,13.8,xlarge
151,5,93,7.4,xlarge
150,2,90,9.15,xlarge
130,100,100,75,xlarge
110,75,85,75,xlarge
195,70,130,140,xlarge
195,70,130,140,xlarge
90,80,80,45,xlarge
175,10,40,8.5,xlarge
300,5,10,2.5,xlarge
180,20,80,15.6,xlarge
170,40,120,110,xlarge
170,40,120,110,xlarge
170,40,120,110,xlarge
200,50,150,69.4,xlarge
150,40,100,71,xlarge
300,5,10,3,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
210,30,90,15,xlarge
110,94,100,50,xlarge
200,40,160,45,xlarge
200,40,160,45,xlarge
183,55,115,79.9,xlarge
200,10,50,20,xlarge
205,8,95,20,xlarge
90,80,80,45,xlarge
190,20,40,7,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
183,55,115,79.9,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
166,30,80,60,xlarge
166,30,80,60,xlarge
166,30,80,60,xlarge
235,70,96,20,xlarge
155,64,93,43,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
170,22,45,10,xlarge
170,24,46,15,xlarge
165,16,50,8.7,xlarge
140,25,100,45,xlarge
187,31,82,41.2,xlarge
187,31,82,41,xlarge
110,60,75,50,xlarge
183,55,115,79.9,xlarge
210,15,15,1.5,xlarge
153,37,37,18.5,xlarge
200,21,160,20.5,xlarge
175,7,45,9.5,xlarge
95,20,50,66,xlarge
1200,50,50,12,xlarge
1200,50,50,12,xlarge
200,10,10,0.98,xlarge
200,10,10,0.98,xlarge
150,80,150,40,xlarge
153,60,60,56,xlarge
129,80,80,75,xlarge
70,10,42,200,xlarge
70,10,42,200,xlarge
70,10,42,200,xlarge
70,10,42,200,xlarge
70,10,42,200,xlarge
70,10,42,200,xlarge
88,66,71,45.1,xlarge
200,40,100,40,xlarge
200,40,100,40,xlarge
200,50,90,14,xlarge
90,70,70,42,xlarge
88,66,71,45.1,xlarge
165,16,50,8.7,xlarge
200,6,46,11,xlarge
200,25,120,24.5,xlarge
183,55,115,79.9,xlarge
155,7,93,5.5,xlarge
200,10,80,35,xlarge
200,10,80,35,xlarge
200,20,100,65.5,xlarge
200,30,90,16,xlarge
88,66,70,75,xlarge
200,50,160,56.4,xlarge
200,50,160,56.4,xlarge
110,60,75,50,xlarge
186,24,92,33.95,xlarge
187,23,87,33.2,xlarge
200,10,10,3.2,xlarge
165,10,10,2.8,xlarge
200,25,25,5,xlarge
200,45,90,41.5,xlarge
200,45,90,41.5,xlarge
180,40,45,25,xlarge
142,10,50,7.3,xlarge
90,37,64,52.8,xlarge
170,65,77,67.8,xlarge
158,8,158,5.8,xlarge
90,67,71,67,xlarge
150,31,80,17.2,xlarge
210,26,93,18,xlarge
200,25,160,20,xlarge
142,10,50,7.3,xlarge
200,10,10,2.5,xlarge
165,14,40,12,xlarge
173,14,44,7.75,xlarge
165,38,38,20,xlarge
164,65,69,63.8,xlarge
160,40,42,40,xlarge
200,22,120,27.85,xlarge
190,81,87,60,xlarge
135,69,77,61.2,xlarge
185,52,52,47,xlarge
300,14,45,23,xlarge
198,66,72,78.5,xlarge
86,30,83,40.7,xlarge
86,30,83,40.7,xlarge
180,65,65,90,xlarge
205,9,45,11.8,xlarge
200,26,90,17,xlarge
100,33,64,44.6,xlarge
210,40,170,35.4,xlarge
100,1,50,200,xlarge
90,60,65,70,xlarge
200,25,160,25,xlarge
210,30,150,29,xlarge
210,30,150,29,xlarge
180,5,5,5.86,xlarge
80,60,60,75,xlarge
153,27,36,19.76,xlarge
90,70,70,47,xlarge
90,60,65,74.2,xlarge
80,70,70,70,xlarge
146,16,86,18.55,xlarge
200,28,90,27.6,xlarge
200,28,90,27.6,xlarge
180,110,120,150,xlarge
190,35,70,16.5,xlarge
192,78,98,141.3,xlarge
200,20,90,12,xlarge
192,93,99,168,xlarge
197,14,53,7.8,xlarge
175,10,42,10.5,xlarge
90,60,65,72,xlarge
150,4,100,4,xlarge
150,3,150,1.8,xlarge
200,4,150,4.5,xlarge
198,85,85,38,xlarge
192,93,99,168,xlarge
150,9,40,8.8,xlarge
120,63,120,45.6,xlarge
165,16,50,8.7,xlarge
150,20,100,20,xlarge
200,20,50,8.5,xlarge
120,85,120,65,xlarge
175,10,42,10.5,xlarge
183,25,90,18.2,xlarge
187,23,87,33.2,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
90,60,70,64,xlarge
200,40,90,35,xlarge
200,30,90,5,xlarge
180,95,95,180,xlarge
100,60,75,80,xlarge
129,80,80,75,xlarge
150,15,30,12.5,xlarge
175,10,42,10.5,xlarge
150,8,40,7.25,xlarge
100,40,46,152.6,xlarge
140,70,90,50,xlarge
200,20,90,15,xlarge
200,50,100,40,xlarge
200,50,100,40,xlarge
200,50,100,40,xlarge
200,50,100,40,xlarge
195,25,80,6.6,xlarge
200,51,160,43,xlarge
200,51,160,43,xlarge
170,30,30,25.5,xlarge
164,37,37,20.8,xlarge
195,8,40,10.05,xlarge
145,10,50,7.2,xlarge
70,10,42,200,xlarge
205,40,130,60,xlarge
205,40,130,60,xlarge
200,20,125,25,xlarge
180,22,70,14.8,xlarge
180,50,80,12,xlarge
183,11,11,2.85,xlarge
185,10,10,3.5,xlarge
200,10,10,3.65,xlarge
165,10,10,2.8,xlarge
200,10,10,3.7,xlarge
165,10,10,2.8,xlarge
200,10,10,3.7,xlarge
165,10,10,2.8,xlarge
110,80,100,50,xlarge
90,60,65,72,xlarge
90,52,65,56.7,xlarge
180,7,12,0.84,xlarge
100,30,50,45,xlarge
200,28,160,51.7,xlarge
155,7,93,5.5,xlarge
185,85,95,50,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
250,10,45,15.1,xlarge
200,40,180,60,xlarge
200,40,180,60,xlarge
110,43,103,53,xlarge
110,43,103,53,xlarge
80,60,60,75,xlarge
88,66,68,75.4,xlarge
90,60,70,64,xlarge
160,40,42,40,xlarge
180,47,93,51.5,xlarge
183,10,70,3.05,xlarge
225,8,10,1.05,xlarge
250,10,14,1.17,xlarge
183,66,70,80,xlarge
185,90,92,125,xlarge
172,68,72,66.85,xlarge
210,72,72,105,xlarge
250,10,14,1.17,xlarge
250,10,14,1.17,xlarge
90,60,70,64,xlarge
180,90,90,100,xlarge
183,55,115,79.9,xlarge
208,31,124,65,xlarge
208,31,124,65,xlarge
208,31,124,65,xlarge
208,31,124,65,xlarge
150,6,46,7.8,xlarge
300,40,40,36.1,xlarge
200,20,20,11.1,xlarge
200,15,15,11,xlarge
200,20,20,11.1,xlarge
300,5,10,2.5,xlarge
200,20,125,25,xlarge
180,30,150,15,xlarge
217,18,37,10.4,xlarge
180,65,65,90,xlarge
170,75,80,125,xlarge
200,80,160,75,xlarge
200,80,160,75,xlarge
200,80,160,75,xlarge
200,80,160,75,xlarge
200,80,160,75,xlarge
200,80,160,75,xlarge
200,80,160,75,xlarge
200,80,160,75,xlarge
200,66,85,55.2,xlarge
200,66,85,55.2,xlarge
200,66,85,55.2,xlarge
165,16,50,8.7,xlarge
88,66,70,77,xlarge
200,26,160,20,xlarge
90,60,65,72,xlarge
200,35,160,15,xlarge
350,70,70,40,xlarge
80,45,50,50,xlarge
225,25,100,60,xlarge
225,25,100,60,xlarge
200,8,43,11,xlarge
300,8,13,1.25,xlarge
180,7,12,0.84,xlarge
167,65,65,62,xlarge
140,70,90,50,xlarge
200,30,90,21.5,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
200,50,90,14,xlarge
180,45,90,48.5,xlarge
200,15,93,10,xlarge
200,15,93,10,xlarge
120,50,55,48,xlarge
200,26,90,17,xlarge
177,70,77,78.2,xlarge
180,80,80,70,xlarge
200,90,97,40,xlarge
200,20,90,140,xlarge
180,30,150,15,xlarge
210,72,72,105,xlarge
200,81,81,109.4,xlarge
200,26,90,17,xlarge
200,26,90,17,xlarge
70,10,42,200,xlarge
70,10,42,200,xlarge
200,28,90,28,xlarge
144,55,72,30,xlarge
114,50,71,69.15,xlarge
144,55,72,30,xlarge
114,50,71,69.15,xlarge
200,30,90,16,xlarge
200,35,140,14.5,xlarge
197,28,89,18.55,xlarge
200,30,90,21.5,xlarge
120,50,55,48,xlarge
1200,50,50,12,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
180,25,60,12,xlarge
182,25,61,24,xlarge
80,70,70,70,xlarge
150,50,100,100,xlarge
200,15,15,8,xlarge
201,17,17,8.3,xlarge
192,65,70,81.7,xlarge
160,25,35,17.5,xlarge
160,25,34,18.8,xlarge
90,63,67,64.3,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
100,68,80,79,xlarge
216,12,20,10,xlarge
180,68,88,8.85,xlarge
200,26,90,17,xlarge
120,70,82,65,xlarge
200,30,85,50,xlarge
200,30,85,50,xlarge
200,30,85,50,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
88,66,70,77,xlarge
184,53,80,60.3,xlarge
184,53,80,60.3,xlarge
180,50,50,15,xlarge
220,10,10,1.1,xlarge
150,50,60,35,xlarge
220,10,10,1.1,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
171,15,15,9.8,xlarge
170,33,90,30,xlarge
172,33,90,20.8,xlarge
185,23,91,33.2,xlarge
187,23,87,33.2,xlarge
150,45,120,12,xlarge
88,66,70,77,xlarge
850,495,595,70,xlarge
200,40,70,70,xlarge
200,40,70,70,xlarge
200,40,70,70,xlarge
180,15,160,50,xlarge
86,30,83,40.7,xlarge
86,30,83,40.7,xlarge
200,25,160,16,xlarge
162,7,42,6.5,xlarge
175,14,42,7.8,xlarge
200,25,160,18,xlarge
150,46,50,37.3,xlarge
160,40,50,8,xlarge
185,90,92,125,xlarge
110,50,50,175,xlarge
151,27,72,23.8,xlarge
153,32,70,22.65,xlarge
152,36,56,6.5,xlarge
180,95,95,180,xlarge
120,88,88,70,xlarge
200,10,43,11.5,xlarge
180,45,90,48.5,xlarge
220,50,180,100,xlarge
200,27,160,13,xlarge
190,81,87,60,xlarge
180,26,80,18.15,xlarge
200,3,101,10.9,xlarge
200,4,100,12.2,xlarge
175,14,60,23.8,xlarge
180,90,90,100,xlarge
180,25,80,14.5,xlarge
200,15,15,10,xlarge
180,25,80,14.5,xlarge
183,55,115,79.9,xlarge
200,30,160,31,xlarge
89,50,64,70,xlarge
180,25,60,12,xlarge
182,25,61,24,xlarge
180,25,60,12,xlarge
182,25,61,24,xlarge
202,30,165,25,xlarge
200,80,110,78,xlarge
200,80,110,78,xlarge
200,80,110,78,xlarge
172,68,72,66.85,xlarge
90,63,67,64.3,xlarge
200,10,10,8.5,xlarge
190,27,27,4.7,xlarge
195,78,91,0.08,xlarge
180,70,90,90,xlarge
90,65,66,70,xlarge
140,46,47,45,xlarge
140,46,47,45,xlarge
200,22,90,16.851,xlarge
140,25,100,45,xlarge
150,50,80,53.7,xlarge
182,77,88,112.4,xlarge
200,30,90,20,xlarge
88,66,70,75,xlarge
90,70,70,42,xlarge
183,10,70,3.05,xlarge
90,60,70,64,xlarge
180,65,70,60,xlarge
140,25,100,45,xlarge
180,7,12,0.84,xlarge
180,7,12,0.84,xlarge
110,60,60,41.5,xlarge
200,20,125,25,xlarge
250,20,20,19,xlarge
130,70,70,45,xlarge
120,63,120,45.6,xlarge
200,30,160,35,xlarge
220,90,90,67,xlarge
161,10,51,8.55,xlarge
220,70,70,95,xlarge
200,25,90,12.2,xlarge
180,45,120,60,xlarge
180,45,120,60,xlarge
150,10,40,3.4,xlarge
140,10,50,2.4,xlarge
200,25,140,20,xlarge
124,40,80,54,xlarge
200,10,10,0.98,xlarge
153,37,37,18.5,xlarge
160,15,80,15,xlarge
100,40,93,47.8,xlarge
92,45,80,45,xlarge
118,78,78,60,xlarge
192,65,70,81.7,xlarge
210,10,35,28.8,xlarge
200,10,10,4.1,xlarge
2000,10,10,4,xlarge
162,15,48,8.65,xlarge
200,15,15,9,xlarge
148,23,58,2.75,xlarge
207,13,15,7.8,xlarge
168,78,82,59.6,xlarge
142,10,50,7.3,xlarge
161,10,51,8.55,xlarge
180,50,80,64.5,xlarge
172,121,121,45,xlarge
150,8,40,7.25,xlarge
160,40,50,25,xlarge
200,20,125,25,xlarge
200,20,140,10.5,xlarge
280,14,14,1.33,xlarge
180,7,12,0.84,xlarge
250,10,14,1.17,xlarge
180,7,12,0.84,xlarge
180,7,12,0.84,xlarge
250,10,14,1.17,xlarge
90,52,65,56.7,xlarge
150,20,60,6,xlarge
142,42,56,52.25,xlarge
90,67,71,67,xlarge
200,25,25,5,xlarge
184,53,80,60.3,xlarge
95,65,95,56,xlarge
182,45,82,30.5,xlarge
182,45,82,30.5,xlarge
200,20,125,25,xlarge
205,70,180,36.8,xlarge
205,70,180,36.8,xlarge
45,35,35,90,xlarge
89,69,69,69.2,xlarge
110,60,60,41.5,xlarge
90,58,85,50,xlarge
145,20,88,4.2,xlarge
165,16,50,8.7,xlarge
183,55,115,79.9,xlarge
142,44,51,34.1,xlarge
195,13,40,7.5,xlarge
300,3,3,1.45,xlarge
185,10,10,0.9,xlarge
224,11,52,6.2,xlarge
200,70,110,88,xlarge
200,70,110,88,xlarge
200,70,110,88,xlarge
3000,7,9,1,xlarge
200,10,10,0.91,xlarge
180,30,80,15.5,xlarge
183,55,115,79.9,xlarge
205,9,45,11.8,xlarge
180,25,80,18.7,xlarge
